Country,Year,Status,Life_expectancy,Adult_mortality,Infant_mortality,Alcohol_consumption,Health_expenditure,HepB_immunization,Measles_cases,BMI,Under_5_deaths,Polio_immunization,Total_health_expenditure,Diphtheria_immunization,HIV_AIDS_deaths,GDP_per_capita,Population,Thinness_1_19_years,Thinness_5_9_years,Human_development_index,Schooling_years
Germany,2001,Developed,78.3,92,3,12.46,4057.637383,86,6024,55.6,4,96,1.15,93,0.1,23687.31689,82349925,1.2,1.1,0.86,16.2
Ghana,2015,Developing,62.4,249,37,,0,88,23,28.6,52,88,,88,0.7,1361.11395,27582821,6.2,6.1,0.575,11.4
Ghana,2014,Developing,62.1,253,37,0.01,97.67794571,98,124,28,54,93,3.56,98,0.8,1432.227943,26962563,6.4,6.3,0.576,11.7
Ghana,2013,Developing,61.9,254,38,0.01,28.66897829,9,319,27.3,55,91,4.63,9,0.9,1814.492297,26346251,6.6,6.4,0.57,11.5
Ghana,2011,Developing,61.2,263,40,1.64,225.2219474,91,120,26.1,58,91,4.81,91,1.3,1574.978653,25121796,6.9,6.8,0.554,10.9
Ghana,2006,Developing,59.4,288,41,1.7,129.0263364,84,420,23,62,84,4.64,84,2.9,922.9351677,22113425,7.9,7.9,0.51,8.7
Ghana,2002,Developing,57.6,31,42,1.6,3.336437969,8,12289,2.7,63,8,3.7,78,3.5,39.484473,19924522,8.8,8.8,0.484,7.6
Ghana,2000,Developing,57.2,38,43,1.6,20.65432873,,23068,19.5,65,88,3,88,3.6,263.1124679,18938762,9.2,9.2,0.48,7.7
Greece,2010,Developing,83,76,0,9,3189.754439,95,149,63.7,0,99,9.18,99,0.1,26917.75898,11121341,0.8,0.7,0.859,16.4
Grenada,2015,Developing,73.6,142,0,,0,92,0,48.4,0,99,,92,0.1,9212.192824,100000,3.8,3.8,0.751,15.8
Grenada,2014,Developing,73.5,143,0,8.42,789.2764615,97,0,47.4,0,81,6.1,97,0.1,8569.776998,100000,3.8,3.8,0.749,15.8
Grenada,2013,Developing,73.3,144,0,8.25,780.4459281,97,0,46.5,0,98,6.15,97,0.1,7955.615985,100000,3.8,3.8,0.746,15.8
Grenada,2012,Developing,73.1,146,0,8.07,865.9999782,97,0,45.6,0,98,6.36,97,0.1,7583.1872,100000,3.8,3.8,0.744,15.8
Grenada,2011,Developing,72.9,15,0,7.84,11.56715633,94,0,44.7,0,95,6.35,95,0.1,741.48438,100000,3.8,3.8,0.741,15.8
Grenada,2010,Developing,72.6,154,0,7.91,145.8401998,97,0,43.9,0,94,6.41,97,0.1,7365.666659,100000,3.8,3.8,0,15.8
Grenada,2009,Developing,72.4,158,0,8.42,146.4384488,99,0,43.1,0,99,6.24,99,0.1,7395.88125,100000,3.8,3.8,0,15.6
Grenada,2008,Developing,72.1,162,0,8.92,754.9597129,99,0,42.4,0,99,5.76,99,0.1,7946.944346,100000,3.8,3.9,0,15.4
Grenada,2007,Developing,71.9,164,0,9.06,95.19375921,96,0,41.8,0,96,5.88,96,0.1,7322.596862,100000,3.9,3.9,0,15.3
Grenada,2006,Developing,71.7,167,0,9.06,662.2663687,91,0,41.1,0,91,5.99,91,0.1,6764.722867,100000,3.9,3.9,0,15.1
Grenada,2005,Developing,71.5,169,0,8.8,119.5548694,99,0,4.5,0,99,5.5,99,0.1,6754.512393,100000,3.9,4,0,14.9
Grenada,2004,Developing,73,187,0,8.43,100.965873,83,0,39.9,0,84,5.24,83,0.1,5836.17763,100000,4,4,0,14.8
Grenada,2003,Developing,71.1,173,0,9.75,77.9454329,97,0,39.4,0,98,5.89,97,0.1,5773.73577,100000,4,4.1,0,14.6
Grenada,2002,Developing,79,176,0,10.71,513.3465408,98,0,38.8,0,98,6.67,98,0.1,5292.232379,100000,4.1,4.1,0,14.4
Grenada,2001,Developing,77,178,0,9.61,81.11355954,96,0,38.2,0,96,7.67,96,0.1,519.958715,100000,4.2,4.2,0,14.3
Grenada,2000,Developing,74,182,0,9.4,676.5453878,,0,37.7,0,97,6.62,97,0.1,5117.589923,100000,4.3,4.2,0,14.1
Guatemala,2015,Developing,71.9,186,10,,0,74,0,5.6,12,9,,74,0.4,3923.573344,16252429,1.2,1.2,0.637,10.7
Guatemala,2014,Developing,71.7,187,10,1.88,657.5282797,73,0,49.9,13,65,6.2,73,0.4,3687.763767,15923559,1.2,1.2,0.614,10.7
Guatemala,2013,Developing,71.4,189,11,1.93,582.1469583,85,0,49.3,13,84,6.3,85,0.4,3452.828934,15596214,1.2,1.2,0.611,10.7
Guatemala,2011,Developing,71.1,193,11,2.16,457.7745845,88,0,47.9,14,88,6.28,88,0.4,3187.845296,14948919,1.2,1.2,0.609,10.5
Guatemala,2004,Developing,69.6,21,15,2.4,288.4016258,,0,43.1,18,88,6.77,87,0.4,1872.73783,12796925,1.4,1.4,0.564,9.3
Guatemala,2001,Developing,68.4,211,16,2.53,225.0619956,,0,41.1,20,78,6.76,77,0.3,1568.376276,11924946,1.5,1.5,0.546,8.5
Guinea,2013,Developing,58.8,284,27,0.01,5.140668848,63,53,22.2,41,63,5.49,63,1,54.169324,11536615,7.7,7.6,0.406,8.5
Guinea,2012,Developing,58.4,288,28,0.01,4.344930862,62,6,21.7,42,63,5.39,62,1.9,52.3485646,11281469,7.8,7.8,0.396,8.5
Guinea,2006,Developing,55.6,317,31,0.16,10.3839337,,4,19,49,53,3.2,57,2.6,296.68382,9881428,9.1,9.1,0.356,7.1
Guinea,2005,Developing,54.7,327,32,0.21,1.099665984,,99,18.5,51,59,2.82,59,2.7,33.424498,9679745,9.3,9.3,0.346,6.6
Guinea,2002,Developing,52.9,337,35,0.21,21.3378184,,2151,17.3,56,56,3.76,53,3,322.811171,9137345,9.9,9.9,0.329,5.5
Guinea,2001,Developing,52.5,336,36,0.17,19.89790929,,7408,16.9,58,52,3.65,5,3,315.83983,8971139,1.1,1.1,0.322,5.1
Guinea-Bissau,2014,Developing,58.4,282,4,0.01,50.06053544,87,1,25.6,6,87,5.59,87,3.4,642.6256154,1725744,7.3,7.1,0.419,9.2
Guinea-Bissau,2013,Developing,58.1,279,4,0.01,8.20063742,87,0,25,6,87,6.14,87,4.5,61.566347,1681495,7.5,7.3,0.415,9.1
Guinea-Bissau,2012,Developing,57.6,285,4,0.01,0.948526366,87,0,24.3,6,87,5.96,87,5.3,67.7518833,1638139,7.7,7.5,0.416,9.1
Guinea-Bissau,2011,Developing,57.1,289,4,3.57,40.45367358,86,0,23.7,7,85,5.46,86,5.7,692.69989,1596154,7.8,7.7,0.41,9
Guinea-Bissau,2009,Developing,56.3,288,4,2.55,47.12969266,8,0,22.5,7,78,6.81,8,6,544.222779,1517448,8.3,8.1,0.401,8.9
Guinea-Bissau,2007,Developing,55,32,5,2.98,31.06932595,,1,21.3,7,76,6.1,74,5.7,481.694976,1445958,8.7,8.6,0.394,8.8
Guinea-Bissau,2006,Developing,54.4,36,5,3.22,21.53374936,,0,2.7,8,74,5.87,71,5.6,418.94454,1412669,8.9,8.8,0.388,8.3
Guinea-Bissau,2002,Developing,52.8,35,5,2.47,24.65761755,,298,18.5,8,61,5.84,57,4.1,321.481324,1293523,9.8,9.7,0,7.1
Guinea-Bissau,2001,Developing,52.5,32,5,2.55,0.868708478,,126,17.9,9,56,5.4,53,3.6,39.486749,1267512,1,1,0,6.7
Guinea-Bissau,2000,Developing,52.1,3,5,2.84,6.699418747,,0,17.4,9,52,4.94,49,3.1,297.7519443,1243229,1.2,1.2,0,6.4
Guyana,2015,Developing,66.2,215,0,,0,95,0,46.7,1,92,,95,0.3,4136.689919,768514,5.5,5.3,0.638,10.3
Guyana,2014,Developing,66,217,0,7.64,4.141293345,98,0,45.9,1,97,5.25,98,0.3,43.82321,763393,5.5,5.3,0.636,10.3
Guyana,2010,Developing,65.9,221,0,7.52,48.02859441,95,0,42.4,1,95,6.6,95,0.4,326.281212,746556,5.6,5.3,0.618,10.2
Guyana,2009,Developing,66.1,218,0,7.49,466.6693698,98,0,41.6,1,97,7.32,98,0.3,2716.35256,745693,5.6,5.4,0.618,10.5
Guyana,2008,Developing,66.3,218,1,7.32,493.3279293,93,0,4.9,1,93,7.46,93,0.8,2576.124957,746314,5.6,5.4,0.618,10.7
Guyana,2007,Developing,65.7,232,1,7.2,362.8702271,94,0,4.3,1,94,6.45,94,1.9,2327.58324,747869,5.7,5.5,0.62,11.2
Guyana,2004,Developing,65.1,237,1,7.84,1.776181042,91,0,38.4,1,91,5.73,91,1.9,145.58861,751652,5.8,5.6,0.613,11.2
Guyana,2003,Developing,65.3,237,1,7.93,16.47949015,9,0,37.8,1,91,5.97,9,2.1,986.7958173,751857,5.8,5.6,0.611,11.1
Guyana,2002,Developing,65.3,244,1,7.73,10.9363388,91,0,37.1,1,93,5.84,91,2.3,96.8674827,751884,5.9,5.7,0.609,11
Guyana,2001,Developing,65.4,247,1,6.71,15.54978677,85,0,36.4,1,9,5.82,85,1.7,925.582546,752263,5.9,5.7,0.606,10.9
Haiti,2010,Developing,36.3,682,23,5.76,36.2929176,,0,44.2,58,66,8.9,66,1.9,662.2795182,9999617,4,4,0.47,8.6
Haiti,2007,Developing,61.8,266,17,6.08,56.77858733,,0,4.7,23,62,5.56,63,2.7,615.8198192,9556889,4.2,4.2,0.458,8.4
Haiti,2004,Developing,58.7,32,18,6.1,64.39853344,,0,37.5,24,58,5.61,55,4.3,387.9429725,9119178,4.5,4.5,0.45,8.1
Haiti,2003,Developing,59.7,3,18,6.64,44.25687135,,0,36.5,25,56,5.32,53,4.6,329.782946,8976552,4.5,4.6,0.447,8.1
Haiti,2002,Developing,59.3,33,19,6.1,50.28558223,,0,35.6,26,54,5.47,48,4.8,393.16327,8834733,4.6,4.7,0.444,8
Haiti,2001,Developing,58.9,35,19,6.22,60.77815868,,159,34.8,27,52,5.63,45,5,413.7383164,8692567,4.7,4.7,0.443,7.9
Honduras,2013,Developing,74.3,15,4,3.11,311.7553193,97,0,49.3,4,97,9.15,97,0.4,2136.77395,8657785,2.2,2.1,0.614,11.6
Honduras,2010,Developing,73.6,156,4,3.1,302.1057507,97,0,46.8,5,97,8.45,97,0.4,1932.85829,8194778,2.3,2.2,0.606,11.5
Honduras,2008,Developing,73.2,159,4,3.14,231.9112915,92,0,45.1,5,93,8.4,93,0.6,1751.595857,7872658,2.3,2.3,0.597,11.1
Honduras,2002,Developing,71.6,169,6,3.09,154.8636161,94,0,4.4,7,95,7.28,95,1.5,1132.8721,6863157,2.7,2.6,0.561,10.1
Honduras,2000,Developing,71,174,6,2.61,28.80831098,93,0,38.8,8,88,6.63,94,1.7,188.783165,6524283,2.8,2.7,0.551,9.8
Hungary,2014,Developed,75.6,137,0,0.01,160.9449342,,0,64.2,0,99,7.4,99,0.1,14117.97668,9866468,1.7,1.6,0.834,15.8
Hungary,2011,Developed,74.8,15,0,11.51,17.82121883,,5,62.4,1,99,7.84,99,0.1,1448.87958,9971727,1.7,1.7,0.821,15.4
Iceland,2014,Developed,82.5,49,0,7.45,8254.020763,,0,6.6,0,9,8.86,9,0.1,52473.11356,327386,1,0.9,0.915,19
Iceland,2013,Developed,82.4,5,0,7.31,764.5440691,,0,6.2,0,91,8.75,91,0.1,4781.3888,323764,1,0.9,0.907,19
Iceland,2009,Developed,81.6,55,0,10.22,687.5776358,,0,58.5,0,96,9.12,96,0.1,4461.89251,318499,0.9,0.9,0.894,18.4
Iceland,2008,Developed,81.4,58,0,8.49,7613.814999,,0,58.1,0,98,8.8,98,0.1,55575.29196,317414,0.9,0.9,0.892,18.2
Iceland,2007,Developed,81.3,59,0,7.53,12042.97366,,0,57.8,0,97,8.75,97,0.1,68348.31817,311566,0.9,0.9,0.887,18.2
Iceland,2005,Developed,81,62,0,7.05,10631.20379,,0,56.9,0,95,9.21,95,0.1,56249.7555,296734,0.9,0.9,0.879,17.9
Iceland,2003,Developed,87,65,0,6.61,725.4853161,,0,55.9,0,97,1.7,97,0.1,3944.999,289521,1,0.9,0.866,17.6
Iceland,2002,Developed,84,7,0,6.61,5948.096777,,0,55.4,0,95,9.86,95,0.1,31996.2172,287523,1,0.9,0.859,17.2
Iceland,2001,Developed,80,72,0,6.37,5048.274426,,0,54.8,0,92,9.12,92,0.1,28585.9254,284968,1,0.9,0.854,17.1
India,2014,Developing,68,184,957,3.07,86.52153895,79,79563,18.1,1200,84,4.69,85,0.2,1573.11889,1293859294,26.8,27.4,0.607,11.6
India,2007,Developing,65.2,26,1400,1.59,5.234770324,6,41144,14.4,1900,67,4.23,64,0.3,118.166373,1179681239,27.1,28,0.546,9.9
India,2006,Developing,64.8,28,1500,1.37,34.85942671,6,64185,13.9,2000,66,4.25,65,0.3,792.259698,1161977719,27.1,28,0.536,9.7
India,2005,Developing,64.4,211,1500,1.27,3.5096369,8,36711,13.5,2000,65,4.28,65,0.3,77.819,1144118674,27.2,28.1,0.526,9.4
India,2004,Developing,64,214,1600,1.2,27.33800857,6,55443,13,2100,58,4.22,63,0.3,621.3183767,1126135777,27.2,28.2,0.518,9.2
Indonesia,2015,Developing,69.1,176,114,,0,78,15099,27.4,136,8,,78,0.3,3336.16686,258162113,1.4,1.2,0.686,12.9
Indonesia,2014,Developing,68.9,179,119,0.09,200.0684443,78,12943,26.5,142,8,2.85,78,0.3,3491.595887,255131116,1.4,1.2,0.682,12.9
Indonesia,2012,Developing,68.5,183,129,0.08,254.4688257,83,15489,24.7,154,84,2.9,83,0.3,3687.953996,248883232,1.5,1.4,0.669,12.6
Indonesia,2010,Developing,68.1,187,138,0.08,190.5453646,83,18869,22.9,167,82,2.74,81,0.3,3113.48635,242524123,1.6,1.5,0.656,12.1
Indonesia,2008,Developing,67.7,189,149,0.07,10.26341108,82,15369,21.3,181,83,2.81,77,0.2,216.52766,236159276,1.7,1.7,0.641,11.7
Indonesia,2007,Developing,67.5,19,154,0.06,102.633435,76,19456,2.5,188,77,3.1,73,0.2,1855.93915,232989141,1.8,1.7,0.638,11
Indonesia,2004,Developing,65.3,213,174,0.06,55.36107207,64,29171,18.2,237,79,2.37,71,0.1,1148.56996,223614649,1.9,1.9,0.624,11
Iran,2015,Developing,75.5,83,18,,0,98,615,59.7,21,98,,98,0.1,5000,80000000,8.5,8.6,0.774,14.8
Iran,2014,Developing,75.4,83,19,0.01,0,99,99,58.5,22,99,6.89,99,0.1,5000,80000000,8.3,8.4,0.77,14.9
Iran,2013,Developing,75.3,83,20,0.01,0,99,189,57.2,23,98,6.49,98,0.1,5000,80000000,8.2,8.3,0.769,15
Iran,2012,Developing,75.1,85,21,0.01,0,98,332,56,24,99,6.98,99,0.1,5000,80000000,8,8.2,0.755,13.6
Iran,2011,Developing,74.7,93,22,0.03,0,99,73,54.8,25,99,7.12,99,0.1,5000,80000000,7.9,8.1,0.745,13.1
Iran,2010,Developing,74.1,16,22,0.03,0,99,538,53.6,26,99,8.2,99,0.1,5000,80000000,7.8,8,0.735,12.9
Iran,2009,Developing,73.3,122,23,0.03,0,99,262,52.5,27,99,7.63,99,0.1,5000,80000000,7.7,7.9,0.728,12.8
Iran,2008,Developing,72.7,135,24,0.02,0,99,127,51.4,28,99,6.28,99,0.1,5000,80000000,7.6,7.8,0.716,12.1
Iran,2007,Developing,72.4,138,25,0.02,0,97,133,5.4,29,98,5.84,99,0.1,5000,80000000,7.5,7.8,0.704,11.8
Iran,2006,Developing,72.2,139,26,0.02,0,98,220,49.4,30,99,5.95,98,0.1,5000,80000000,7.4,7.7,0.692,11.4
Iran,2005,Developing,72,139,27,0.01,0,94,7,48.5,32,95,6.6,95,0.1,5000,80000000,7.4,7.7,0.687,11.4
Iran,2004,Developing,71.8,139,28,0.01,0,95,3,47.6,33,98,5.89,99,0.1,5000,80000000,7.4,7.7,0.686,11.8
Iran,2003,Developing,75,154,29,0.01,0,98,11644,46.9,35,99,5.42,99,0.1,5000,80000000,7.5,7.7,0.679,11.8
Iran,2002,Developing,71.2,142,31,0.01,0,99,9554,46.2,37,99,5.39,99,0.1,5000,80000000,7.6,7.7,0.674,11.9
Iran,2001,Developing,78,146,33,0.01,0,94,9582,45.5,40,95,5.2,96,0.1,5000,80000000,7.7,7.8,0.666,11.6
Iran,2000,Developing,73,15,35,0.01,0,99,11874,44.9,43,99,4.47,99,0.1,5000,80000000,7.8,7.9,0.66,11.6
Iraq,2015,Developing,68.9,182,32,,0,56,1433,59.1,38,63,,58,0.1,4974.2693,36115649,5.3,5.1,0.649,10.1
Iraq,2013,Developing,69.5,17,32,0.01,447.3695001,66,669,57.8,39,7,5.92,68,0.1,6925.22446,33883145,5.3,5.1,0.659,10.3
Iraq,2012,Developing,76,147,32,0.01,429.6625083,61,15,57.2,39,7,5.26,69,0.1,6651.12242,32776571,5.3,5.1,0.656,10.5
Iraq,2009,Developing,74,148,32,0.2,185.6366983,75,30328,55.2,39,78,4.65,78,0.1,3735.144836,29894652,5.4,5.1,0.643,10.3
Iraq,2008,Developing,69.3,167,32,0.17,192.1562998,66,5494,54.5,38,71,3.93,69,0.1,4521.3247,29111417,5.4,5.1,0.638,10.3
Iraq,2006,Developing,64.7,249,31,0.03,75.25799773,59,474,53.2,38,63,3,59,0.1,2351.812429,27697912,5.4,5.1,0.631,10.2
Iraq,2003,Developing,66.5,213,30,0.07,0,63,0,51.3,37,73,4.36,75,0.1,,25627626,5.5,5.2,0.616,9.4
Iraq,2002,Developing,74,14,30,0.15,0,65,0,5.6,37,76,,77,0.1,,24939299,5.5,5.3,0.614,9.1
Iraq,2001,Developing,72,142,30,0.17,0,66,4088,5.1,37,8,,78,0.1,,24251649,5.6,5.3,0.607,8.7
Iraq,2000,Developing,70,144,30,0.2,0,67,726,49.5,37,83,,8,0.1,,23565413,5.6,5.4,0.603,8.6
Ireland,2015,Developed,81.4,64,0,,0,95,4,62.8,0,95,,95,0.1,6664.144,4676835,0.3,0.2,0.92,18.6
Ireland,2014,Developed,81.2,66,0,10.75,746.3670453,95,33,62.1,0,96,7.78,96,0.1,5553.32623,4617225,0.3,0.2,0.91,18.6
Ireland,2013,Developed,81,67,0,10.49,703.5527332,95,51,61.3,0,96,8.1,96,0.1,5234.76736,4598294,0.3,0.2,0.902,18.6
Ireland,2012,Developed,85,69,0,11.49,6616.695125,95,107,6.5,0,95,8.32,95,0.1,49231.36254,4586897,0.3,0.2,0.895,18.5
Ireland,2011,Developed,84,7,0,11.72,6386.95437,95,285,59.7,0,95,8.15,95,0.1,52567.52568,4576794,0.3,0.2,0.909,18.5
Ireland,2009,Developed,79.7,77,0,11.41,7620.823456,,164,58.2,0,94,9.53,94,0.1,51983.78892,4535375,0.3,0.2,0.909,17.9
Ireland,2008,Developed,79.8,75,0,12.66,9528.230574,,57,57.4,0,93,8.64,93,0.1,61235.415,4489544,0.3,0.2,0.908,17.9
Ireland,2007,Developed,79.5,75,0,13.59,9797.552661,,64,56.6,0,92,7.57,92,0.1,61388.17457,4398942,0.3,0.2,0.902,17.6
Ireland,2006,Developed,79,78,0,13.44,9126.931178,,87,55.8,0,91,7.22,91,0.1,54326.9713,4273591,0.3,0.2,0.896,17.6
Ireland,2005,Developed,78.7,78,0,13.31,973.681333,,95,55.1,0,9,7.27,9,0.1,5886.82789,4159914,0.3,0.2,0.889,17.5
Ireland,2003,Developed,78,82,0,13.24,675.2134725,,584,53.6,0,86,7.5,86,0.1,4117.15532,3996521,0.3,0.2,0.87,16.8
Ireland,2002,Developed,77.4,88,0,14.17,5092.383814,,243,52.9,0,83,6.85,83,0.1,32539.1937,3931947,0.3,0.3,0.862,16.5
Ireland,2001,Developed,77,89,0,14.27,4264.579203,,241,52.2,0,84,6.6,84,0.1,28223.55528,3866243,0.3,0.3,0.857,16.4
Israel,2015,Developing,82.5,58,0,,0,96,80,64.9,1,95,,95,0.1,35729.37253,8000000,1.2,1.1,0.898,16
Israel,2014,Developing,82.2,6,1,2.62,4348.33531,97,6,64.6,1,95,7.81,95,0.1,37582.84624,8000000,1.2,1.1,0.895,16
Israel,2013,Developing,82.1,61,1,2.69,4279.895512,97,50,64.2,1,96,7.89,96,0.1,36393.66932,8000000,1.2,1.1,0.891,15.9
Israel,2012,Developing,81.8,6,1,2.78,3830.184587,97,211,63.8,1,94,7.73,94,0.1,32569.59683,8000000,1.2,1.1,0.889,15.9
Israel,2011,Developing,81.8,61,1,2.67,3793.161624,98,70,63.4,1,94,7.39,94,0.1,33657.15727,8000000,1.2,1.1,0.883,15.8
Israel,2010,Developing,81.7,61,1,2.63,409.4109292,97,23,63,1,95,7.36,95,0.1,3661.994,8000000,1.2,1.1,0.878,15.7
Israel,2009,Developing,81.5,63,1,2.55,508.6645438,98,5,62.6,1,96,7.46,96,0.1,27795.87671,8000000,1.2,1.1,0.876,15.6
Israel,2008,Developing,81,65,1,2.47,471.5533294,99,931,62.1,1,94,7.33,94,0.1,29657.4421,8000000,1.1,1.1,0.877,15.8
Israel,2007,Developing,84,68,1,2.33,4.3451016,99,539,61.6,1,95,7.37,95,0.1,258.637,8000000,1.1,1.1,0.872,15.7
Israel,2006,Developing,84,68,1,2.23,33.58620657,96,9,61.1,1,94,7.38,95,0.1,2195.1769,8000000,1.1,1.1,0.87,15.7
Israel,2005,Developing,80,71,1,2.41,250.9343317,96,2,6.6,1,95,7.44,93,0.1,2611.17931,8000000,1.1,1.1,0.866,15.8
Israel,2004,Developing,81,69,1,2.23,1895.342792,99,116,6.1,1,95,7.35,95,0.1,19888.172,8000000,1.1,1.1,0.863,15.9
Israel,2003,Developing,79.7,71,1,2.32,1731.755747,98,124,59.6,1,93,7.44,93,0.1,18946.99942,8000000,1.1,1.1,0.863,16
Israel,2002,Developing,79.3,74,1,2.47,1701.195787,98,2,59.2,1,91,7.49,9,0.1,18431.15696,8000000,1.1,1.1,0.855,15.3
Israel,2001,Developing,79.3,74,1,2.53,22.27332618,96,19,58.7,1,93,7.61,92,0.1,236.19646,8000000,1.1,1.1,0.85,15.1
Israel,2000,Developing,78.9,76,1,2.53,199.9341033,98,36,58.3,1,93,7.13,93,0.1,2152.1432,8000000,1.1,1.1,0.845,15.2
Italy,2012,Developed,82,6,2,7.49,4793.904924,96,376,62.1,2,96,9.28,97,0.1,34814.12436,59539717,0.5,0.6,0.877,16.6
Italy,2011,Developed,82,6,2,6.98,5439.691769,96,5189,61.5,2,96,9.27,96,0.1,38334.68477,59379449,0.5,0.5,0.872,16.4
Italy,2010,Developed,81.8,6,2,6.95,5219.668802,96,372,61,2,96,9.42,96,0.1,35849.37364,59277417,0.5,0.5,0.869,16.4
Italy,2008,Developed,81.5,61,2,7.96,66.37840495,96,1617,59.9,2,96,8.89,96,0.1,464.18465,58826731,0.5,0.5,0.866,16.3
Italy,2006,Developed,81.2,65,2,8.44,473.1915451,96,439,58.8,2,97,8.82,96,0.1,3341.7482,58143979,0.5,0.5,0.856,16
Italy,2005,Developed,88,66,2,8.65,4506.255963,96,135,58.2,2,97,8.71,95,0.1,31959.26215,57969484,0.5,0.5,0.851,15.8
Italy,2004,Developed,89,66,2,8.98,4270.914882,96,599,57.6,3,97,8.49,94,0.1,31174.56118,57685327,0.5,0.5,0.846,15.6
Jamaica,2015,Developing,76.2,125,1,,0,91,0,54.2,1,91,,91,0.5,4965.989857,2871934,1.8,1.7,0.729,12.8
Jamaica,2011,Developing,75.2,139,1,3.58,33.17529686,92,1,51.2,1,93,5.21,92,0.6,513.549487,2829493,1.8,1.7,0.722,12.8
Jamaica,2007,Developing,74.2,148,1,3.64,25.62349238,92,0,48.1,1,94,4.87,92,0.9,462.517913,2775467,1.9,1.7,0.714,12.5
Jamaica,2005,Developing,73.5,161,1,3.59,16.97511622,99,0,46.3,1,99,4.7,99,1.9,482.24762,2744673,1.9,1.7,0.706,12.4
Jamaica,2004,Developing,73.3,165,1,3.67,192.3226305,98,0,45.4,1,97,4.8,98,2.3,3719.97351,2728777,1.9,1.8,0.689,11.1
Jamaica,2003,Developing,73.1,166,1,3.48,155.5884677,36,0,44.5,1,99,4.56,96,2.3,3465.221998,2712511,1.9,1.8,0.694,11.9
Jamaica,2002,Developing,73,167,1,3.76,211.1143318,,0,43.5,1,99,4.86,99,2.3,3596.496282,2695446,2,1.8,0.69,11.7
Jamaica,2000,Developing,72.6,171,1,3.46,24.82762854,,0,41.6,1,95,5.81,93,2.2,336.8742,2656864,2,1.9,0.682,11.4
Japan,2015,Developed,83.7,55,2,,0,,35,29,3,99,,96,0.1,34474.13736,127000000,2.1,1.8,0.902,15.3
Japan,2014,Developed,83.5,57,2,0.01,88.83362243,,462,28.6,3,99,1.23,96,0.1,3896.21151,127000000,2,1.7,0.899,15.3
Japan,2013,Developed,83.5,56,2,7.55,94.43428615,,229,28.2,3,99,1.25,96,0.1,4454.44746,127000000,2,1.7,0.894,15.3
Japan,2012,Developed,83.3,58,2,7.39,121.5869163,,228,27.8,3,99,1.17,97,0.1,4863.47665,127000000,1.9,1.7,0.889,15.3
Japan,2011,Developed,82.5,64,3,7.39,9498.729062,,434,27.4,4,96,1.7,97,0.1,48167.99727,127000000,1.9,1.6,0.884,15.1
Japan,2010,Developed,83,62,3,6.9,863.0061491,,450,26.9,4,98,9.58,97,0.1,4457.67639,127000000,1.9,1.6,0.879,15.1
Japan,2009,Developed,83,64,3,7.09,899.1785285,,741,26.4,4,99,9.51,97,0.1,4855.17564,127000000,1.8,1.6,0.881,15
Japan,2008,Developed,82.7,66,3,7.11,7313.175418,,11015,25.9,4,98,8.6,98,0.1,39339.29757,127000000,1.8,1.5,0.88,15
Japan,2007,Developed,82.6,67,3,7.29,6599.995239,,0,25.4,4,97,8.25,98,0.1,35275.22843,127000000,1.8,1.5,0.877,15
Japan,2006,Developed,82.4,68,3,7.49,6502.136974,,520,24.9,4,95,8.19,98,0.1,35433.98896,127000000,1.7,1.5,0.873,14.9
Japan,2005,Developed,82,69,3,7.99,6799.664423,,0,24.4,4,95,8.18,98,0.1,37217.64873,127000000,1.7,1.5,0.87,14.9
Japan,2004,Developed,82.1,68,3,7.7,6746.281299,,8752,23.8,4,97,8.3,99,0.1,37688.72234,127000000,1.7,1.4,0.866,14.8
Japan,2003,Developed,81.9,7,3,7.83,578.7254273,,8286,23.4,5,97,8,97,0.1,3488.3992,127000000,1.7,1.4,0.863,14.8
Japan,2002,Developed,81.8,7,3,7.87,5250.249188,,33812,22.9,5,89,7.85,96,0.1,32289.3554,127000000,1.7,1.4,0.86,14.7
Japan,2001,Developed,81.5,72,4,8.03,5486.51208,,22552,22.5,5,81,7.75,95,0.1,33846.46564,127000000,1.7,1.4,0.856,14.6
Japan,2000,Developed,81.1,74,4,7.97,5926.296654,,22497,22.2,5,98,7.53,85,0.1,38532.488,127000000,1.6,1.4,0.852,14.5
Jordan,2013,Developing,73.9,114,4,0.4,546.6235156,98,120,64,4,98,7.23,98,0.1,3992.86717,8413464,3.9,3.9,0.737,13.1
Jordan,2012,Developing,73.7,115,4,0.41,67.70171064,98,3,63.2,4,98,8,98,0.1,387.753211,7992573,3.9,3.9,0.735,12.9
Jordan,2011,Developing,73.6,116,4,0.43,68.86623298,98,0,62.4,4,98,8.39,98,0.1,387.324145,7574943,3.8,3.9,0.737,13.1
Jordan,2009,Developing,73.3,118,4,0.59,668.7447334,98,0,6.9,4,98,9.54,98,0.1,3492.1396,6821116,3.8,3.8,0.742,13.6
Jordan,2008,Developing,73.1,119,4,0.61,535.2786404,97,2,6.1,4,98,8.78,97,0.1,3385.69665,6489822,3.8,3.8,0.739,13.6
Jordan,2007,Developing,73,12,4,0.6,373.2628643,98,41,59.3,4,98,8.35,98,0.1,2762.86354,6193191,3.8,3.8,0.736,13.6
Jordan,2006,Developing,72.8,121,4,0.59,313.3626015,98,1,58.6,4,98,8.8,98,0.1,2537.349,5934232,3.9,3.8,0.733,13.7
